workerID,taskID,response,goldLabel,taskContent
A37C370E0K9GDI,539,1,0,council member michael bush larg also vote against pay hike say felt council member not need money
A3ODY8U1EQDB8S,539,0,0,council member michael bush larg also vote against pay hike say felt council member not need money
AKZ9MWLHRE34O,554,0,0,u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri
A1JGQL8LIRM598,554,0,0,u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri
AXBQF8RALCIGV,554,0,0,u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri
A1WH4J0UT8YAPQ,554,0,0,u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri
A22CRWMZUX7FFR,554,0,0,u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri
A18941IO2ZZWW6,554,1,0,u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri
A11GX90QFWDLMM,554,0,0,u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri
A1Q4VUJBMY78YR,554,0,0,u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri
A37C370E0K9GDI,554,1,0,u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri
A3ODY8U1EQDB8S,554,0,0,u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri
AKZ9MWLHRE34O,1956,1,0,villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc
A1JGQL8LIRM598,1956,0,0,villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc
AXBQF8RALCIGV,1956,1,0,villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc
A1WH4J0UT8YAPQ,1956,0,0,villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc
A22CRWMZUX7FFR,1956,0,0,villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc
A18941IO2ZZWW6,1956,1,0,villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc
A11GX90QFWDLMM,1956,1,0,villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc
A1Q4VUJBMY78YR,1956,1,0,villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc
A37C370E0K9GDI,1956,0,0,villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc
A3ODY8U1EQDB8S,1956,0,0,villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc
AKZ9MWLHRE34O,1445,0,0,black hole lose mass radiat energi form hawk radiat
A1JGQL8LIRM598,1445,0,0,black hole lose mass radiat energi form hawk radiat
AXBQF8RALCIGV,1445,1,0,black hole lose mass radiat energi form hawk radiat
A1WH4J0UT8YAPQ,1445,0,0,black hole lose mass radiat energi form hawk radiat
A22CRWMZUX7FFR,1445,0,0,black hole lose mass radiat energi form hawk radiat
A18941IO2ZZWW6,1445,1,0,black hole lose mass radiat energi form hawk radiat
A11GX90QFWDLMM,1445,1,0,black hole lose mass radiat energi form hawk radiat
A1Q4VUJBMY78YR,1445,1,0,black hole lose mass radiat energi form hawk radiat
A37C370E0K9GDI,1445,1,0,black hole lose mass radiat energi form hawk radiat
A3ODY8U1EQDB8S,1445,0,0,black hole lose mass radiat energi form hawk radiat
AKZ9MWLHRE34O,472,1,1,weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4
A1JGQL8LIRM598,472,1,1,weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4
AXBQF8RALCIGV,472,1,1,weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4
A1WH4J0UT8YAPQ,472,1,1,weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4
A22CRWMZUX7FFR,472,1,1,weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4
A18941IO2ZZWW6,472,0,1,weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4
A11GX90QFWDLMM,472,1,1,weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4
A1Q4VUJBMY78YR,472,0,1,weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4
A37C370E0K9GDI,472,1,1,weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4
A3ODY8U1EQDB8S,472,1,1,weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4
AKZ9MWLHRE34O,1442,0,0,frenchman thoma voeckler still lead tour de franc num2 second contend drift away
A1JGQL8LIRM598,1442,0,0,frenchman thoma voeckler still lead tour de franc num2 second contend drift away
AXBQF8RALCIGV,1442,1,0,frenchman thoma voeckler still lead tour de franc num2 second contend drift away
A1WH4J0UT8YAPQ,1442,0,0,frenchman thoma voeckler still lead tour de franc num2 second contend drift away
A22CRWMZUX7FFR,1442,0,0,frenchman thoma voeckler still lead tour de franc num2 second contend drift away
A18941IO2ZZWW6,1442,1,0,frenchman thoma voeckler still lead tour de franc num2 second contend drift away
A11GX90QFWDLMM,1442,1,0,frenchman thoma voeckler still lead tour de franc num2 second contend drift away
A1Q4VUJBMY78YR,1442,0,0,frenchman thoma voeckler still lead tour de franc num2 second contend drift away
A37C370E0K9GDI,1442,0,0,frenchman thoma voeckler still lead tour de franc num2 second contend drift away
A3ODY8U1EQDB8S,1442,0,0,frenchman thoma voeckler still lead tour de franc num2 second contend drift away
AKZ9MWLHRE34O,1954,0,0,franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region
A1JGQL8LIRM598,1954,0,0,franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region
AXBQF8RALCIGV,1954,0,0,franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region
A1WH4J0UT8YAPQ,1954,0,0,franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region
A22CRWMZUX7FFR,1954,0,0,franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region
A18941IO2ZZWW6,1954,1,0,franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region
A11GX90QFWDLMM,1954,1,0,franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region
A1Q4VUJBMY78YR,1954,1,0,franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region
A37C370E0K9GDI,1954,0,0,franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region
A3ODY8U1EQDB8S,1954,0,0,franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region
AKZ9MWLHRE34O,39,1,1,mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage
A1JGQL8LIRM598,39,1,1,mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage
AXBQF8RALCIGV,39,1,1,mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage
A1WH4J0UT8YAPQ,39,1,1,mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage
A22CRWMZUX7FFR,39,1,1,mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage
A18941IO2ZZWW6,39,1,1,mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage
A11GX90QFWDLMM,39,0,1,mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage
A1Q4VUJBMY78YR,39,1,1,mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage
A37C370E0K9GDI,39,1,1,mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage
A3ODY8U1EQDB8S,39,1,1,mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage
AKZ9MWLHRE34O,1983,1,1,news report said blast trigger man wear explos vest mani three peopl kill
A1JGQL8LIRM598,1983,1,1,news report said blast trigger man wear explos vest mani three peopl kill
AXBQF8RALCIGV,1983,1,1,news report said blast trigger man wear explos vest mani three peopl kill
A1WH4J0UT8YAPQ,1983,1,1,news report said blast trigger man wear explos vest mani three peopl kill
A22CRWMZUX7FFR,1983,1,1,news report said blast trigger man wear explos vest mani three peopl kill
A18941IO2ZZWW6,1983,1,1,news report said blast trigger man wear explos vest mani three peopl kill
A11GX90QFWDLMM,1983,1,1,news report said blast trigger man wear explos vest mani three peopl kill
A1Q4VUJBMY78YR,1983,1,1,news report said blast trigger man wear explos vest mani three peopl kill
A37C370E0K9GDI,1983,1,1,news report said blast trigger man wear explos vest mani three peopl kill
A3ODY8U1EQDB8S,1983,1,1,news report said blast trigger man wear explos vest mani three peopl kill
AKZ9MWLHRE34O,1961,1,1,vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico
A1JGQL8LIRM598,1961,1,1,vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico
AXBQF8RALCIGV,1961,1,1,vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico
A1WH4J0UT8YAPQ,1961,1,1,vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico
A22CRWMZUX7FFR,1961,1,1,vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico
A18941IO2ZZWW6,1961,1,1,vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico
A11GX90QFWDLMM,1961,1,1,vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico
A1Q4VUJBMY78YR,1961,1,1,vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico
A37C370E0K9GDI,1961,1,1,vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico
A3ODY8U1EQDB8S,1961,1,1,vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico
AKZ9MWLHRE34O,1422,1,1,gaza unrest prompt ahm qurei prime minist threaten quit
A1JGQL8LIRM598,1422,1,1,gaza unrest prompt ahm qurei prime minist threaten quit
AXBQF8RALCIGV,1422,1,1,gaza unrest prompt ahm qurei prime minist threaten quit
A1WH4J0UT8YAPQ,1422,0,1,gaza unrest prompt ahm qurei prime minist threaten quit
A22CRWMZUX7FFR,1422,1,1,gaza unrest prompt ahm qurei prime minist threaten quit
A18941IO2ZZWW6,1422,1,1,gaza unrest prompt ahm qurei prime minist threaten quit
A11GX90QFWDLMM,1422,1,1,gaza unrest prompt ahm qurei prime minist threaten quit
A1Q4VUJBMY78YR,1422,1,1,gaza unrest prompt ahm qurei prime minist threaten quit
A37C370E0K9GDI,1422,1,1,gaza unrest prompt ahm qurei prime minist threaten quit
A3ODY8U1EQDB8S,1422,1,1,gaza unrest prompt ahm qurei prime minist threaten quit
AKZ9MWLHRE34O,1964,0,0,avalanch italian outrag london underground apolog agre withdraw poster
A1JGQL8LIRM598,1964,0,0,avalanch italian outrag london underground apolog agre withdraw poster
AXBQF8RALCIGV,1964,1,0,avalanch italian outrag london underground apolog agre withdraw poster
A1WH4J0UT8YAPQ,1964,0,0,avalanch italian outrag london underground apolog agre withdraw poster
A22CRWMZUX7FFR,1964,0,0,avalanch italian outrag london underground apolog agre withdraw poster
A18941IO2ZZWW6,1964,1,0,avalanch italian outrag london underground apolog agre withdraw poster
A11GX90QFWDLMM,1964,0,0,avalanch italian outrag london underground apolog agre withdraw poster
A1Q4VUJBMY78YR,1964,1,0,avalanch italian outrag london underground apolog agre withdraw poster
A37C370E0K9GDI,1964,1,0,avalanch italian outrag london underground apolog agre withdraw poster
A3ODY8U1EQDB8S,1964,0,0,avalanch italian outrag london underground apolog agre withdraw poster
AXBQF8RALCIGV,1962,1,0,ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation
AEX5NCH03LWSG,1962,0,0,ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation
A1Q4VUJBMY78YR,1962,0,0,ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation
AMO4BPP31P1QA,1962,0,0,ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation
A34AZLVR1033TZ,1962,0,0,ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation
A18941IO2ZZWW6,1962,1,0,ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation
A2VKQM4ESHIS95,1962,0,0,ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation
AHFO0JTF5WO8J,1962,0,0,ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation
A11GX90QFWDLMM,1962,1,0,ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation
A2MN1MDFIH9CEW,1962,0,0,ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation
AXBQF8RALCIGV,1957,1,0,version pc essenti packag big game consol player complain offer significantli less versatil come swing new york
